"neighbordiversity","SE","LRR_Chi","p.value"
0.334452685674718,0.11331144516415,8.51626980213223,0.0035198523207875
0.32774606560247,0.112488759317691,8.33265197370565,0.0038938772799386
0.295552675853502,0.111647547429974,6.94842651840554,0.00838929898694264
0.288894549012397,0.111416258527462,6.73429294231209,0.00945767118893307
0.0577035272283181,0.0195840197145879,7.97042885087922,0.00475476727444007
